Label,area_0,area_1,area_2,area_3,area_4,
Parasitized,156.0,11456.0,0,0,0,
Parasitized,370.5,10875.0,0,0,0,
Parasitized,142.5,20.5,367.0,222.5,77.5,
Parasitized,179.0,36.5,15137.5,0,0,
Parasitized,127.5,18723.5,0,0,0,
Parasitized,324.0,279.5,16057.0,0,0,
Parasitized,174.0,12301.0,0,0,0,
Parasitized,139.5,10004.5,0,0,0,
Parasitized,121.0,16147.5,0,0,0,
Parasitized,170.5,14805.5,0,0,0,
Parasitized,13459.0,0,0,0,0,
Parasitized,218.5,15075.5,0,0,0,
Parasitized,171.5,15405.0,0,0,0,
Parasitized,54.5,112.0,13328.0,0,0,
Parasitized,189.5,8007.0,0,0,0,
Parasitized,149.5,10708.5,0,0,0,
Parasitized,150.5,15087.5,0,0,0,
Parasitized,25.0,55.5,10602.5,0,0,
Parasitized,48.0,88.5,10439.5,0,0,
Parasitized,298.0,17234.5,0,0,0,
Parasitized,205.5,102.0,13275.5,0,0,
Parasitized,12.5,130.5,12397.5,0,0,
Parasitized,8.5,48.0,9491.0,0,0,
Parasitized,629.5,10239.5,0,0,0,
Parasitized,244.5,6626.5,0,0,0,
Parasitized,3242.0,0,0,0,0,
Parasitized,750.0,312.0,12867.0,0,0,
Parasitized,141.0,85.0,8826.0,0,0,
Parasitized,172.0,18.5,12577.0,0,0,
Parasitized,7866.0,0,0,0,0,
Parasitized,211.0,14447.0,0,0,0,
Parasitized,19.0,144.0,6.0,8431.5,0,
Parasitized,5.5,16.0,1.0,0.0,15.0,
Parasitized,100.5,12066.0,0,0,0,
Parasitized,32.0,10199.0,0,0,0,
Parasitized,191.5,7647.0,0,0,0,
Parasitized,140.5,194.5,10762.5,0,0,
Parasitized,296.5,10556.5,0,0,0,
Parasitized,9.5,131.0,234.5,10980.5,0,
Parasitized,54.0,159.5,13831.0,0,0,
Parasitized,139.5,12732.0,0,0,0,
Parasitized,141.5,14439.0,0,0,0,
Parasitized,17.5,142.0,9474.5,0,0,
Parasitized,4.0,150.5,23831.5,0,0,
Parasitized,173.5,15669.5,0,0,0,
Parasitized,4.0,70.5,20.0,171.5,41.0,
Parasitized,7.0,8538.5,0,0,0,
Parasitized,6812.0,0,0,0,0,
Parasitized,133.5,8.5,374.0,9182.0,0,
Parasitized,170.5,9617.0,0,0,0,
Parasitized,215.5,68.0,7143.0,0,0,
Parasitized,154.0,9971.5,0,0,0,
Parasitized,127.5,172.0,9993.0,0,0,
Parasitized,2.0,2.0,7620.5,0,0,
Parasitized,12.5,14777.5,0,0,0,
Parasitized,12688.0,0,0,0,0,
Parasitized,19.5,288.0,120.0,14772.0,0,
Parasitized,106.0,148.0,12844.0,0,0,
Parasitized,130.0,11406.0,0,0,0,
Parasitized,242.5,290.0,10295.5,0,0,
Parasitized,83.0,39.0,109.5,11488.5,0,
Parasitized,73.0,55.5,100.0,54.5,11215.0,
Parasitized,192.0,11213.5,0,0,0,
Parasitized,1.0,3587.0,10405.0,0,0,
Parasitized,182.5,17647.5,0,0,0,
Parasitized,73.5,645.5,60.0,8941.5,0,
Parasitized,31.0,166.5,9666.5,0,0,
Parasitized,9689.0,0,0,0,0,
Parasitized,194.5,9886.5,0,0,0,
Parasitized,288.5,16881.5,0,0,0,
Parasitized,0.0,11546.0,0,0,0,
Parasitized,7.0,427.5,4.0,8.5,8313.5,
Parasitized,75.0,13781.0,0,0,0,
Parasitized,204.5,10315.5,0,0,0,
Parasitized,370.5,7.0,7.0,13602.5,0,
Parasitized,9283.0,0,0,0,0,
Parasitized,106.0,7962.5,0,0,0,
Parasitized,105.0,12355.5,0,0,0,
Parasitized,1148.5,173.5,318.5,1275.0,1102.5,
Parasitized,48.0,36.5,78.0,20410.5,0,
Parasitized,52.0,114.0,10.0,51.5,12913.5,
Parasitized,27.5,14221.0,0,0,0,
Parasitized,106.5,10844.5,0,0,0,
Parasitized,191.0,11084.5,0,0,0,
Parasitized,8196.0,0,0,0,0,
Parasitized,268.5,1765.5,0,0,0,
Parasitized,41.5,268.0,183.0,13047.0,0,
Parasitized,21.0,307.0,11079.0,0,0,
Parasitized,22.0,84.5,20.0,240.5,10737.5,
Parasitized,45.0,117.0,8635.5,0,0,
Parasitized,860.0,8014.0,0,0,0,
Parasitized,189.5,248.0,14222.0,0,0,
Parasitized,254.5,11891.5,0,0,0,
Parasitized,49.5,59.5,15191.0,0,0,
Parasitized,10.0,18.5,73.0,167.0,14265.5,
Parasitized,74.0,29.5,8941.0,0,0,
Parasitized,298.0,6088.0,0,0,0,
Parasitized,138.0,13524.5,0,0,0,
Parasitized,4.0,183.0,10690.0,0,0,
Parasitized,12.5,14.0,27.5,14110.0,0,
Parasitized,22.0,195.0,0.0,16218.5,0,
Parasitized,7571.0,0,0,0,0,
Parasitized,141.5,11201.5,0,0,0,
Parasitized,151.0,130.0,7.0,539.5,42.5,
Parasitized,191.5,233.0,20832.0,0,0,
Parasitized,25.5,84.0,13871.0,0,0,
Parasitized,12.5,11953.5,0,0,0,
Parasitized,6.5,0.0,2.5,11.5,10.0,
Parasitized,187.5,9302.0,0,0,0,
Parasitized,2.0,146.0,27.0,6.0,376.0,
Parasitized,2.0,10.0,0.0,29.0,7.5,
Parasitized,275.0,13375.5,0,0,0,
Parasitized,58.5,13669.0,0,0,0,
Parasitized,11402.5,0,0,0,0,
Parasitized,248.5,12702.0,0,0,0,
Parasitized,29.0,40.0,213.5,14224.5,0,
Parasitized,64.0,260.5,11440.0,0,0,
Parasitized,9.5,71.5,77.0,11593.0,0,
Parasitized,176.5,12932.0,0,0,0,
Parasitized,258.0,12029.5,0,0,0,
Parasitized,11869.0,0,0,0,0,
Parasitized,15639.0,0,0,0,0,
Parasitized,157.5,2.0,13286.0,0,0,
Parasitized,9836.5,0,0,0,0,
Parasitized,6371.0,0,0,0,0,
Parasitized,118.0,4.0,268.5,15128.5,0,
Parasitized,58.5,4.0,928.0,44.5,10833.0,
Parasitized,67.0,13117.0,0,0,0,
Parasitized,76.5,188.0,20239.5,0,0,
Parasitized,20.0,77.0,5.5,16.5,8399.5,
Parasitized,25.0,26.0,186.5,10.0,13463.5,
Parasitized,153.0,12841.0,0,0,0,
Parasitized,130.5,187.0,9614.5,0,0,
Parasitized,186.0,12126.0,0,0,0,
Parasitized,101.5,12671.5,0,0,0,
Parasitized,173.5,10005.0,0,0,0,
Parasitized,538.0,5.5,98.5,220.5,14349.0,
Parasitized,5.5,16.0,12.5,13.5,13.5,
Parasitized,61.0,11516.5,0,0,0,
Parasitized,166.0,69.5,11417.0,0,0,
Parasitized,4.0,9209.0,0,0,0,
Parasitized,182.5,7822.5,0,0,0,
Parasitized,161.0,12678.0,0,0,0,
Parasitized,154.5,15882.5,0,0,0,
Parasitized,193.5,9382.5,0,0,0,
Parasitized,13.5,182.0,10448.0,0,0,
Parasitized,5962.5,0,0,0,0,
Parasitized,122.5,24524.0,0,0,0,
Parasitized,167.0,7.0,11186.5,0,0,
Parasitized,18.0,20.5,15.0,519.0,88.5,
Parasitized,254.5,8665.5,0,0,0,
Parasitized,100.0,24.0,9009.0,0,0,
Parasitized,135.5,172.0,2.0,61.5,23995.5,
Parasitized,14.0,22.5,349.0,257.5,12500.5,
Parasitized,5.5,11.0,4.0,59.5,223.0,
Parasitized,79.5,7154.5,0,0,0,
Parasitized,301.0,14053.0,0,0,0,
Parasitized,25.0,149.0,30.5,13739.0,0,
Parasitized,276.0,18483.0,0,0,0,
Parasitized,177.5,76.5,15784.5,0,0,
Parasitized,309.5,39.5,10.0,12817.5,0,
Parasitized,140.5,10645.5,0,0,0,
Parasitized,115.5,13502.5,0,0,0,
Parasitized,99.5,97.0,14813.0,0,0,
Parasitized,135.5,11744.0,0,0,0,
Parasitized,8555.0,0,0,0,0,
Parasitized,204.0,10.0,274.0,61.0,249.5,
Parasitized,225.0,10657.5,0,0,0,
Parasitized,3.0,1.5,10.0,4789.0,0,
Parasitized,104.5,15475.0,0,0,0,
Parasitized,160.0,53.5,2.0,10939.5,0,
Parasitized,257.5,15309.0,0,0,0,
Parasitized,18.5,0.0,20.0,4823.5,0,
Parasitized,35.5,17350.5,0,0,0,
Parasitized,74.0,15683.5,0,0,0,
Parasitized,38.5,232.0,15615.5,0,0,
Parasitized,79.5,14887.0,0,0,0,
Parasitized,13800.5,0,0,0,0,
Parasitized,31.0,12216.5,0,0,0,
Parasitized,147.0,121.5,11530.5,0,0,
Parasitized,124.0,12872.0,0,0,0,
Parasitized,157.0,17.0,13283.0,0,0,
Parasitized,108.0,74.5,72.5,10273.0,0,
Parasitized,349.0,15124.5,192.5,0,0,
Parasitized,128.0,34.0,372.0,55.0,83.5,
Parasitized,49.5,18102.5,0,0,0,
Parasitized,143.5,12915.5,0,0,0,
Parasitized,45.0,171.5,10506.5,0,0,
Parasitized,204.0,11245.5,0,0,0,
Parasitized,193.0,17838.0,0,0,0,
Parasitized,154.5,11479.0,0,0,0,
Parasitized,190.0,60.0,21.5,10398.0,0,
Parasitized,4.0,13.5,21.5,34.5,10343.5,
Parasitized,2342.5,0,0,0,0,
Parasitized,4.0,4.0,35.0,1907.0,20.0,
Parasitized,119.5,239.0,11955.5,0,0,
Parasitized,811.0,24.5,157.5,572.5,134.0,
Parasitized,51.0,99.0,127.0,146.0,62.0,
Parasitized,124.5,19855.5,0,0,0,
Parasitized,0.0,0.5,599.5,46.5,564.5,
Parasitized,177.0,9414.5,0,0,0,
Parasitized,151.0,131.5,9051.0,0,0,
Parasitized,153.0,13180.5,0,0,0,
Parasitized,145.5,17653.0,0,0,0,
Parasitized,86.0,10268.0,0,0,0,
Parasitized,166.5,71.0,172.5,18169.5,0,
Parasitized,407.0,30.0,4.0,62.5,11.0,
Parasitized,79.0,8692.0,0,0,0,
Parasitized,40.0,18609.0,0,0,0,
Parasitized,8829.5,0,0,0,0,
Parasitized,155.0,11446.5,0,0,0,
Parasitized,106.0,63.5,8859.5,0,0,
Parasitized,53.5,11989.0,0,0,0,
Parasitized,39.0,89.5,17161.0,0,0,
Parasitized,138.5,0.0,43.5,5.5,7.5,
Parasitized,93.5,15.0,11668.5,0,0,
Parasitized,159.0,18548.5,0,0,0,
Parasitized,77.0,10142.5,0,0,0,
Parasitized,155.0,328.0,248.0,20866.5,0,
Parasitized,106.5,95.5,11664.0,0,0,
Parasitized,104.5,745.0,200.5,54.0,109.0,
Parasitized,39.0,10810.5,0,0,0,
Parasitized,32.5,14981.0,0,0,0,
Parasitized,118.5,11728.5,0,0,0,
Parasitized,131.5,9319.0,0,0,0,
Parasitized,14.5,11177.5,0,0,0,
Parasitized,3.5,11370.5,0,0,0,
Parasitized,124.0,13290.0,0,0,0,
Parasitized,59.5,173.5,14646.0,0,0,
Parasitized,175.0,9021.0,0,0,0,
Parasitized,58.0,2.0,241.0,300.0,10787.5,
Parasitized,692.5,10387.0,0,0,0,
Parasitized,43.5,11289.5,0,0,0,
Parasitized,114.5,182.5,9692.0,0,0,
Parasitized,124.5,9926.0,0,0,0,
Parasitized,185.5,335.0,14086.0,0,0,
Parasitized,253.0,12869.5,0,0,0,
Parasitized,102.0,11622.5,0,0,0,
Parasitized,106.5,12821.0,0,0,0,
Parasitized,301.5,14006.5,0,0,0,
Parasitized,183.5,14300.0,0,0,0,
Parasitized,99.0,13621.5,0,0,0,
Parasitized,71.0,14727.5,0,0,0,
Parasitized,101.0,7858.0,0,0,0,
Parasitized,43.5,11.5,39.5,34.5,14391.5,
Parasitized,164.0,13617.0,0,0,0,
Parasitized,21.0,9647.5,0,0,0,
Parasitized,96.0,11323.0,0,0,0,
Parasitized,11.5,142.0,11.5,13.0,10757.5,
Parasitized,10177.5,0,0,0,0,
Parasitized,467.0,11199.0,0,0,0,
Parasitized,137.5,9032.5,0,0,0,
Parasitized,67.5,13099.5,0,0,0,
Parasitized,295.0,29.0,391.0,146.0,0,
Parasitized,4.0,10.0,27.5,215.0,325.5,
Parasitized,121.0,137.5,14788.0,0,0,
Parasitized,201.0,7.0,11.0,70.5,35.0,
Parasitized,153.5,9528.0,0,0,0,
Parasitized,119.0,94.0,11490.5,0,0,
Parasitized,113.0,18735.5,0,0,0,
Parasitized,9.0,10.0,240.0,10653.0,0,
Parasitized,1079.0,13114.5,0,0,0,
Parasitized,128.0,15423.5,0,0,0,
Parasitized,1351.0,12981.5,0,0,0,
Parasitized,143.0,108.5,9605.5,0,0,
Parasitized,5.5,49.5,4798.0,0,0,
Parasitized,14137.5,0,0,0,0,
Parasitized,87.0,55.0,13391.5,0,0,
Parasitized,97.5,11661.5,0,0,0,
Parasitized,11.0,455.0,115.0,8782.5,0,
Parasitized,226.0,9538.5,0,0,0,
Parasitized,75.0,110.0,7842.0,0,0,
Parasitized,211.5,213.0,106.5,16426.5,0,
Parasitized,10.0,11439.5,0,0,0,
Parasitized,202.5,10132.5,0,0,0,
Parasitized,150.0,20.0,14407.5,0,0,
Parasitized,87.5,176.5,35.5,12026.0,0,
Parasitized,157.5,12799.5,0,0,0,
Parasitized,250.0,10288.5,0,0,0,
Parasitized,409.0,12244.5,0,0,0,
Parasitized,193.5,6685.5,0,0,0,
Parasitized,237.5,13717.0,0,0,0,
Parasitized,14.5,38.0,57.0,418.0,112.0,
Parasitized,72.0,13293.5,0,0,0,
Parasitized,62.5,134.0,10362.5,0,0,
Parasitized,75.0,114.0,23.0,9928.5,0,
Parasitized,193.0,12596.5,0,0,0,
Parasitized,56.0,374.0,10152.0,0,0,
Parasitized,6.0,118.0,433.0,17596.0,0,
Parasitized,173.5,12753.5,0,0,0,
Parasitized,147.0,135.5,11.0,10344.0,0,
Parasitized,258.5,15310.5,0,0,0,
Parasitized,73.5,11.0,89.5,183.5,2.0,
Parasitized,161.5,114.0,11475.5,0,0,
Parasitized,179.0,13575.0,0,0,0,
Parasitized,4.5,13300.0,0,0,0,
Parasitized,123.5,11228.0,0,0,0,
Parasitized,301.0,15946.5,0,0,0,
Parasitized,57.5,125.0,142.0,175.0,12998.0,
Parasitized,304.5,24778.0,0,0,0,
Parasitized,115.5,104.0,15548.0,0,0,
Parasitized,41.5,114.0,61.5,22.5,76.0,
Parasitized,157.5,14879.0,0,0,0,
Parasitized,16.5,36.5,4.0,16.5,18.5,
Parasitized,94.0,13373.5,0,0,0,
Parasitized,10089.0,0,0,0,0,
Parasitized,5.5,201.5,14725.5,0,0,
Parasitized,136.0,16706.0,0,0,0,
Parasitized,7.0,156.0,10337.0,0,0,
Parasitized,113.0,12199.0,0,0,0,
Parasitized,147.0,19819.0,0,0,0,
Parasitized,12.5,12.5,0.5,3.0,0.0,
Parasitized,186.0,13217.0,0,0,0,
Parasitized,11699.0,0,0,0,0,
Parasitized,3523.5,0,0,0,0,
Parasitized,333.0,10174.0,0,0,0,
Parasitized,92.0,9142.0,0,0,0,
Parasitized,139.0,14207.0,0,0,0,
Parasitized,7418.5,10181.5,0,0,0,
Parasitized,92.5,4911.0,0,0,0,
Parasitized,186.5,14909.5,0,0,0,
Parasitized,31.5,130.5,12631.0,0,0,
Parasitized,121.0,12779.5,0,0,0,
Parasitized,59.0,75.5,14817.0,0,0,
Parasitized,150.0,14981.0,0,0,0,
Parasitized,8.5,6.0,22.5,67.5,11807.0,
Parasitized,165.0,15221.0,0,0,0,
Parasitized,133.0,14895.0,0,0,0,
Parasitized,47.0,68.0,29.0,106.0,15775.5,
Parasitized,104.5,15228.0,0,0,0,
Parasitized,147.0,13246.0,0,0,0,
Parasitized,86.5,70.5,20809.5,0,0,
Parasitized,14.0,100.0,103.0,16.0,74.5,
Parasitized,177.5,11742.0,0,0,0,
Parasitized,4.0,111.0,84.5,87.0,11875.5,
Parasitized,56.5,299.0,221.0,39.5,11829.0,
Parasitized,102.5,10318.0,0,0,0,
Parasitized,118.5,37.5,14881.5,0,0,
Parasitized,91.5,13827.0,0,0,0,
Parasitized,147.0,10306.0,0,0,0,
Parasitized,180.0,13164.0,0,0,0,
Parasitized,71.0,6581.5,0,0,0,
Parasitized,17261.0,0,0,0,0,
Parasitized,49.0,320.5,14543.0,0,0,
Parasitized,215.5,251.5,9996.5,0,0,
Parasitized,7.0,11455.5,0,0,0,
Parasitized,226.5,13570.0,0,0,0,
Parasitized,211.5,6258.5,0,0,0,
Parasitized,131.5,10141.0,0,0,0,
Parasitized,151.0,10893.5,0,0,0,
Parasitized,197.0,197.5,11199.0,0,0,
Parasitized,70.0,219.5,178.5,339.0,12.0,
Parasitized,174.0,11936.5,0,0,0,
Parasitized,116.5,14600.0,0,0,0,
Parasitized,162.0,13448.0,0,0,0,
Parasitized,22.0,10910.5,0,0,0,
Parasitized,184.5,12053.5,0,0,0,
Parasitized,178.0,103.0,11326.5,0,0,
Parasitized,12232.5,0,0,0,0,
Parasitized,302.0,11104.0,0,0,0,
Parasitized,237.0,152.5,10204.5,0,0,
Parasitized,180.0,12701.5,0,0,0,
Parasitized,4841.0,0,0,0,0,
Parasitized,182.0,13083.0,0,0,0,
Parasitized,122.5,143.5,13599.0,0,0,
Parasitized,224.0,63.0,280.5,7087.5,14.5,
Parasitized,265.0,9500.0,0,0,0,
Parasitized,187.0,321.5,14321.5,0,0,
Parasitized,149.0,10614.5,0,0,0,
Parasitized,88.5,11558.0,0,0,0,
Parasitized,231.0,620.0,96.5,246.0,31.0,
Parasitized,188.0,12605.0,0,0,0,
Parasitized,7681.5,0,0,0,0,
Parasitized,10299.0,0,0,0,0,
Parasitized,334.0,99.0,4.0,15400.0,0,
Parasitized,105.0,16816.0,0,0,0,
Parasitized,90.5,29.0,57.0,12792.0,0,
Parasitized,128.5,15866.0,0,0,0,
Parasitized,97.0,11958.0,0,0,0,
Parasitized,43.5,26.0,7.0,15.5,11.5,
Parasitized,16.0,7673.5,0,0,0,
Parasitized,207.5,215.0,20.5,11212.0,0,
Parasitized,286.0,18342.0,0,0,0,
Parasitized,114.5,16435.0,0,0,0,
Parasitized,164.0,14099.5,0,0,0,
Parasitized,115.0,106.5,16119.0,0,0,
Parasitized,43.5,16287.5,0,0,0,
Parasitized,71.0,10207.0,0,0,0,
Parasitized,76.5,1065.0,15.0,18.0,68.5,
Parasitized,11.0,95.0,116.5,12848.5,0,
Parasitized,596.0,7.0,23.5,7933.0,0,
Parasitized,50.0,74.5,15403.0,0,0,
Parasitized,151.5,11608.0,0,0,0,
Parasitized,60.0,13757.0,0,0,0,
Parasitized,57.0,11939.5,0,0,0,
Parasitized,106.0,20.0,16772.0,0,0,
Parasitized,19.5,192.0,11128.5,0,0,
Parasitized,25.0,345.0,4284.5,0,0,
Parasitized,87.5,7143.5,0,0,0,
Parasitized,163.5,13673.5,0,0,0,
Parasitized,78.0,107.0,15.0,137.0,13767.5,
Parasitized,143.0,153.5,8906.5,0,0,
Parasitized,97.0,0.0,0.0,6631.0,11627.0,
Parasitized,14031.5,0,0,0,0,
Parasitized,124.0,18286.5,0,0,0,
Parasitized,4.0,35.0,3450.0,1.5,390.5,
Parasitized,8231.5,0,0,0,0,
Parasitized,217.5,7704.5,0,0,0,
Parasitized,128.0,602.0,10802.0,0,0,
Parasitized,407.5,7.5,202.5,16824.0,0,
Parasitized,4269.5,0,0,0,0,
Parasitized,369.0,14512.0,0,0,0,
Parasitized,61.0,305.5,14911.5,0,0,
Parasitized,15.0,454.0,9228.5,0,0,
Parasitized,13551.0,0,0,0,0,
Parasitized,202.0,13027.0,0,0,0,
Parasitized,95.5,128.0,215.5,10506.5,0,
Parasitized,158.5,8.5,24.0,148.0,31.5,
Parasitized,192.0,23.5,19217.5,0,0,
Parasitized,70.5,0.0,8.5,3.0,0.5,
Parasitized,51.0,145.5,14172.0,0,0,
Parasitized,106.0,187.5,24.5,13170.5,0,
Parasitized,91.5,8805.5,0,0,0,
Parasitized,86.5,15105.5,0,0,0,
Parasitized,43.0,14216.5,0,0,0,
Parasitized,4.0,924.5,2.5,1.0,3228.0,
Parasitized,36.0,15156.0,0,0,0,
Parasitized,166.5,12039.0,0,0,0,
Parasitized,39.5,8666.0,0,0,0,
Parasitized,4.0,282.5,8744.5,0,0,
Parasitized,46.5,66.5,15667.5,0,0,
Parasitized,119.0,82.5,15672.5,0,0,
Parasitized,121.5,16407.5,0,0,0,
Parasitized,231.5,17.5,13961.5,0,0,
Parasitized,13.5,737.5,11999.0,0,0,
Parasitized,94.0,14588.5,0,0,0,
Parasitized,180.0,418.5,13559.5,0,0,
Parasitized,258.0,155.5,7.0,23125.0,0,
Parasitized,20.0,98.5,14591.5,0,0,
Parasitized,478.0,3029.5,10073.0,0,0,
Parasitized,8.5,213.5,13428.0,0,0,
Parasitized,175.5,13532.0,0,0,0,
Parasitized,9.5,15.5,173.0,13107.0,0,
Parasitized,184.5,13353.0,0,0,0,
Parasitized,9639.5,0,0,0,0,
Parasitized,36.5,10.0,0.0,47.0,63.5,
Parasitized,0.0,13832.0,0,0,0,
Parasitized,161.5,12981.0,0,0,0,
Parasitized,70.5,13497.0,0,0,0,
Parasitized,75.0,101.0,7811.5,0,0,
Parasitized,97.0,72.0,12309.5,0,0,
Parasitized,65.0,30.5,30.5,2.0,2.0,
Parasitized,63.5,16926.5,0,0,0,
Parasitized,43.5,107.5,10460.0,0,0,
Parasitized,167.0,15828.5,0,0,0,
Parasitized,28.5,9.5,256.5,7387.5,0,
Parasitized,4.0,0.0,24.0,944.5,5.5,
Parasitized,140.0,70.5,81.5,12760.5,0,
Parasitized,177.0,10739.0,0,0,0,
Parasitized,2.0,271.5,16145.0,0,0,
Parasitized,12.5,5692.0,0,0,0,
Parasitized,2.0,68.5,5.5,2.0,387.0,
Parasitized,117.0,80.5,12862.5,0,0,
Parasitized,141.0,20127.0,0,0,0,
Parasitized,21.5,181.0,9673.5,0,0,
Parasitized,149.0,14033.5,0,0,0,
Parasitized,169.0,27.5,11902.5,0,0,
Parasitized,376.0,46.5,24.0,61.0,15.5,
Parasitized,145.5,11943.0,0,0,0,
Parasitized,469.0,14488.5,0,0,0,
Parasitized,146.5,15275.5,0,0,0,
Parasitized,117.5,12107.5,0,0,0,
Parasitized,34.0,39.0,8713.5,0,0,
Parasitized,26.5,255.5,223.0,164.5,11803.5,
Parasitized,37.0,166.5,11914.0,0,0,
Parasitized,170.5,40.5,13519.5,0,0,
Parasitized,157.5,11636.5,0,0,0,
Parasitized,137.0,9726.0,0,0,0,
Parasitized,7846.5,0,0,0,0,
Parasitized,14.0,0.5,0.5,0.0,6082.0,
Parasitized,254.5,5383.5,0,0,0,
Parasitized,110.0,16906.5,0,0,0,
Parasitized,188.0,18464.5,0,0,0,
Parasitized,161.5,11733.0,0,0,0,
Parasitized,60.5,18584.5,0,0,0,
Parasitized,21.0,7.0,39.0,10420.0,0,
Parasitized,434.5,255.5,2.0,38.0,4.0,
Parasitized,4.0,75.5,41.5,8.5,5.5,
Parasitized,524.5,10872.0,0,0,0,
Parasitized,11067.0,0,0,0,0,
Parasitized,0.0,15276.5,0,0,0,
Parasitized,24.5,149.5,10897.0,0,0,
Parasitized,13.5,54.5,30.0,12417.5,0,
Parasitized,43.0,8978.5,0,0,0,
Parasitized,90.0,119.5,13250.5,0,0,
Parasitized,146.0,18858.0,0,0,0,
Parasitized,9226.5,0,0,0,0,
Parasitized,80.0,6.0,21.0,8970.5,0,
Parasitized,28.0,189.5,14486.0,0,0,
Parasitized,145.0,12809.0,0,0,0,
Parasitized,75.0,12942.5,0,0,0,
Parasitized,27.0,7.0,88.5,16724.5,0,
Parasitized,79.5,151.0,11157.0,0,0,
Parasitized,169.5,14778.5,0,0,0,
Parasitized,73.5,473.0,11075.5,0,0,
Parasitized,130.5,110.5,14254.0,0,0,
Parasitized,165.5,13656.5,0,0,0,
Parasitized,71.0,19.0,7257.5,0,0,
Parasitized,12.5,304.0,11843.5,0,0,
Parasitized,147.0,16140.5,0,0,0,
Parasitized,10125.5,0,0,0,0,
Parasitized,134.5,16130.5,0,0,0,
Parasitized,156.5,9756.5,0,0,0,
Parasitized,10696.0,0,0,0,0,
Parasitized,156.5,58.0,16729.0,0,0,
Parasitized,165.5,6988.5,0,0,0,
Parasitized,344.5,11800.5,0,0,0,
Parasitized,194.5,14964.0,0,0,0,
Parasitized,5.5,2.0,11.5,133.0,2.0,
Parasitized,7.0,1672.5,4.0,2.0,185.0,
Parasitized,82.0,13858.5,0,0,0,
Parasitized,102.5,108.0,144.5,8324.0,0,
Parasitized,11365.0,0,0,0,0,
Parasitized,123.0,11080.5,0,0,0,
Parasitized,7389.5,10465.5,0,0,0,
Parasitized,237.5,11818.0,0,0,0,
Parasitized,187.0,10915.0,0,0,0,
Parasitized,124.0,10.0,103.0,10594.0,0,
Parasitized,14.5,35.0,822.5,24.5,10665.0,
Parasitized,201.5,11627.0,0,0,0,
Parasitized,115.5,13407.0,0,0,0,
Parasitized,88.5,13554.0,0,0,0,
Parasitized,193.0,12484.5,0,0,0,
Parasitized,4.0,323.0,16348.5,0,0,
Parasitized,111.0,67.0,2.0,491.0,10577.0,
Parasitized,93.5,15527.5,0,0,0,
Parasitized,188.5,8539.0,0,0,0,
Parasitized,204.5,19975.5,0,0,0,
Parasitized,145.5,10013.5,0,0,0,
Parasitized,13810.0,0,0,0,0,
Parasitized,233.5,11698.0,0,0,0,
Parasitized,126.0,9224.0,0,0,0,
Parasitized,43.5,9363.5,0,0,0,
Parasitized,168.0,12237.5,0,0,0,
Parasitized,57.0,11296.0,0,0,0,
Parasitized,276.0,13744.0,0,0,0,
Parasitized,31.0,57.0,13249.5,0,0,
Parasitized,132.5,65.0,9232.0,0,0,
Parasitized,96.5,10448.0,0,0,0,
Parasitized,4.0,229.0,16.0,14689.5,0,
Parasitized,182.5,11031.5,0,0,0,
Parasitized,10340.0,0,0,0,0,
Parasitized,44.0,92.5,79.0,16.0,7318.0,
Parasitized,342.0,13869.0,0,0,0,
Parasitized,55.0,101.0,45.0,13657.0,0,
Parasitized,223.5,12040.0,0,0,0,
Parasitized,18.0,2012.5,1489.0,13546.5,0,
Parasitized,13.5,269.5,82.0,13969.0,0,
Parasitized,42.5,348.5,14588.5,237.0,0,
Parasitized,15793.5,0,0,0,0,
Parasitized,136.0,11620.0,0,0,0,
Parasitized,14546.5,0,0,0,0,
Parasitized,117.5,15254.5,0,0,0,
Parasitized,2.0,15.0,38.0,13572.0,0,
Parasitized,100.5,191.0,23271.0,0,0,
Parasitized,5861.5,0,0,0,0,
Parasitized,35.0,399.5,11646.5,0,0,
Parasitized,23.5,80.5,2.0,5.5,178.5,
Parasitized,216.0,9279.0,0,0,0,
Parasitized,332.5,10532.0,0,0,0,
Parasitized,154.5,10247.5,0,0,0,
Parasitized,23.0,146.0,14346.0,0,0,
Parasitized,162.0,8543.5,0,0,0,
Parasitized,113.5,130.0,11620.0,0,0,
Parasitized,206.5,16.5,12735.0,0,0,
Parasitized,188.5,12667.5,0,0,0,
Parasitized,149.5,167.0,17.5,2.0,69.0,
Parasitized,15.0,38.5,12301.5,0,0,
Parasitized,116.0,8533.5,0,0,0,
Parasitized,93.5,16530.0,0,0,0,
Parasitized,117.0,12226.0,0,0,0,
Parasitized,20.0,68.0,160.5,10275.5,0,
Parasitized,80.0,10698.0,0,0,0,
Parasitized,42.0,132.5,8974.5,0,0,
Parasitized,13354.5,0,0,0,0,
Parasitized,113.5,8710.0,0,0,0,
Parasitized,154.0,16417.0,0,0,0,
Parasitized,6740.0,0,0,0,0,
Parasitized,18.5,50.5,19.0,306.0,53.5,
Parasitized,157.0,133.0,113.5,18716.5,0,
Parasitized,8567.0,0,0,0,0,
Parasitized,0.0,66.5,10460.0,0,0,
Parasitized,126.0,91.0,14280.5,0,0,
Parasitized,264.5,8542.0,0,0,0,
Parasitized,152.0,13735.5,0,0,0,
Parasitized,13587.0,0,0,0,0,
Parasitized,225.0,10904.5,0,0,0,
Parasitized,226.5,364.0,15216.0,0,0,
